League,Season,Team,EpisodeID,EpisodeSignal,StartMatch,EndMatch,Length,MeanSignal,PeakSignal
Belgian-Pro-League,2324,Anderlecht,8.0,positive,27,27,1,5.231784056167334,5.231784056167334
Belgian-Pro-League,2324,Anderlecht,9.0,negative,28,28,1,-1.467497697210273,-1.467497697210273
Belgian-Pro-League,2324,Anderlecht,10.0,negative,30,30,1,-4.0130327317175185,-4.0130327317175185
Belgian-Pro-League,2324,Anderlecht,11.0,positive,38,38,1,1.4062100003681244,1.4062100003681244
Belgian-Pro-League,2324,Anderlecht,12.0,negative,39,40,2,-1.717950382476656,-2.0702731324788264
Belgian-Pro-League,2324,Antwerp,1.0,positive,6,6,1,1.4066939898043245,1.4066939898043245
Belgian-Pro-League,2324,Antwerp,2.0,positive,10,10,1,4.047346568430549,4.047346568430549
Belgian-Pro-League,2324,Antwerp,3.0,negative,11,11,1,-2.297498887146616,-2.297498887146616
Belgian-Pro-League,2324,Antwerp,4.0,positive,13,13,1,1.8156018931040738,1.8156018931040738
Belgian-Pro-League,2324,Antwerp,5.0,positive,17,17,1,1.272472101045783,1.272472101045783
Belgian-Pro-League,2324,Antwerp,6.0,negative,19,19,1,-1.734258920384456,-1.734258920384456
Belgian-Pro-League,2324,Antwerp,7.0,positive,21,21,1,5.055223944573698,5.055223944573698
Belgian-Pro-League,2324,Antwerp,8.0,positive,23,23,1,1.513331694397616,1.513331694397616
Belgian-Pro-League,2324,Antwerp,9.0,negative,26,26,1,-7.587152291100304,-7.587152291100304
Belgian-Pro-League,2324,Antwerp,10.0,negative,30,31,2,-1.8203847327459914,-2.2270324717260643
Belgian-Pro-League,2324,Antwerp,11.0,positive,34,34,1,8.817592456476033,8.817592456476033
Belgian-Pro-League,2324,Antwerp,12.0,negative,38,38,1,-2.1985062270386186,-2.1985062270386186
Belgian-Pro-League,2324,Antwerp,13.0,positive,40,40,1,8.124643042774002,8.124643042774002
Belgian-Pro-League,2324,Cercle Brugge,1.0,positive,4,4,1,1.341259926661993,1.341259926661993
Belgian-Pro-League,2324,Cercle Brugge,2.0,negative,7,7,1,-10.086547508756674,-10.086547508756674
Belgian-Pro-League,2324,Cercle Brugge,3.0,positive,10,11,2,4.63341602214961,7.671714823337301
Belgian-Pro-League,2324,Cercle Brugge,4.0,negative,13,13,1,-7.027628775776069,-7.027628775776069
Belgian-Pro-League,2324,Cercle Brugge,5.0,negative,17,17,1,-1.8823531164082723,-1.8823531164082723
Belgian-Pro-League,2324,Cercle Brugge,6.0,positive,18,18,1,1.4844502510079205,1.4844502510079205
Belgian-Pro-League,2324,Cercle Brugge,7.0,negative,23,23,1,-1.5014901314011364,-1.5014901314011364
Belgian-Pro-League,2324,Cercle Brugge,8.0,positive,24,25,2,2.0777636476052948,2.562982169914264
Belgian-Pro-League,2324,Cercle Brugge,9.0,negative,28,28,1,-3.168062511218923,-3.168062511218923
Belgian-Pro-League,2324,Cercle Brugge,10.0,positive,32,32,1,4.073022710469347,4.073022710469347
Belgian-Pro-League,2324,Cercle Brugge,11.0,negative,34,34,1,-1.6616563240098827,-1.6616563240098827
Belgian-Pro-League,2324,Cercle Brugge,12.0,positive,37,38,2,3.238268698720934,5.180123266782127
Belgian-Pro-League,2324,Cercle Brugge,13.0,negative,39,39,1,-1.4654047505870478,-1.4654047505870478
Belgian-Pro-League,2324,Charleroi,1.0,positive,4,4,1,7.110324484644288,7.110324484644288
Belgian-Pro-League,2324,Charleroi,2.0,positive,8,8,1,8.23213890604743,8.23213890604743
Belgian-Pro-League,2324,Charleroi,3.0,positive,10,11,2,1.5112164623559043,1.550041671010244
Belgian-Pro-League,2324,Charleroi,4.0,negative,12,12,1,-1.7210070133879682,-1.7210070133879682
Belgian-Pro-League,2324,Charleroi,5.0,positive,15,15,1,6.817774315584369,6.817774315584369
Belgian-Pro-League,2324,Charleroi,6.0,negative,19,19,1,-2.091693943522561,-2.091693943522561
Belgian-Pro-League,2324,Charleroi,7.0,positive,20,20,1,3.9487299740701167,3.9487299740701167
Belgian-Pro-League,2324,Charleroi,8.0,negative,24,24,1,-1.5202399640163955,-1.5202399640163955
Belgian-Pro-League,2324,Charleroi,9.0,positive,28,28,1,5.594077982433706,5.594077982433706
Belgian-Pro-League,2324,Charleroi,10.0,positive,32,32,1,5.33893351862696,5.33893351862696
Belgian-Pro-League,2324,Charleroi,11.0,positive,35,35,1,2.279526943722461,2.279526943722461
Belgian-Pro-League,2324,Club Brugge,1.0,negative,5,5,1,-6.107956121351438,-6.107956121351438
Belgian-Pro-League,2324,Club Brugge,2.0,negative,10,11,2,-2.500624589658309,-2.9449426255299436
Belgian-Pro-League,2324,Club Brugge,3.0,positive,12,12,1,5.8829088171168165,5.8829088171168165
Belgian-Pro-League,2324,Club Brugge,4.0,negative,17,17,1,-1.5120257359276743,-1.5120257359276743
Belgian-Pro-League,2324,Club Brugge,5.0,negative,23,23,1,-2.732485972842797,-2.732485972842797
Belgian-Pro-League,2324,Club Brugge,6.0,negative,27,27,1,-1.2527722018153127,-1.2527722018153127
Belgian-Pro-League,2324,Club Brugge,7.0,positive,28,28,1,1.8973295501077974,1.8973295501077974
Belgian-Pro-League,2324,Club Brugge,8.0,positive,32,32,1,1.5636415993592672,1.5636415993592672
Belgian-Pro-League,2324,Club Brugge,9.0,negative,38,38,1,-8.466921840084575,-8.466921840084575
Belgian-Pro-League,2324,Club Brugge,10.0,negative,40,40,1,-1.5025085964767613,-1.5025085964767613
Belgian-Pro-League,2324,Eupen,1.0,negative,6,7,2,-1.425378919850032,-1.4303459306180426
Belgian-Pro-League,2324,Eupen,2.0,positive,12,12,1,8.165958219330745,8.165958219330745
Belgian-Pro-League,2324,Eupen,3.0,negative,14,14,1,-1.5666369389684864,-1.5666369389684864
Belgian-Pro-League,2324,Eupen,4.0,negative,18,18,1,-3.87241166900058,-3.87241166900058
Belgian-Pro-League,2324,Eupen,5.0,positive,19,19,1,2.093736854665669,2.093736854665669
Belgian-Pro-League,2324,Eupen,6.0,negative,20,20,1,-1.817259087223058,-1.817259087223058
Belgian-Pro-League,2324,Eupen,7.0,positive,21,22,2,4.907882782178576,8.47743135077658
Belgian-Pro-League,2324,Eupen,8.0,negative,24,24,1,-1.3477668713252808,-1.3477668713252808
Belgian-Pro-League,2324,Eupen,9.0,positive,29,29,1,11.53869931058157,11.53869931058157
Belgian-Pro-League,2324,Eupen,10.0,positive,36,36,1,32.18212910733643,32.18212910733643
Belgian-Pro-League,2324,Genk,1.0,positive,6,6,1,1.3115458569120633,1.3115458569120633
Belgian-Pro-League,2324,Genk,2.0,positive,11,11,1,1.5888564601234754,1.5888564601234754
Belgian-Pro-League,2324,Genk,3.0,negative,13,13,1,-2.8658108714935264,-2.8658108714935264
Belgian-Pro-League,2324,Genk,4.0,negative,15,15,1,-1.8541258840233352,-1.8541258840233352
Belgian-Pro-League,2324,Genk,5.0,negative,19,19,1,-2.31857145118617,-2.31857145118617
Belgian-Pro-League,2324,Genk,6.0,positive,20,20,1,1.2976334329128643,1.2976334329128643
Belgian-Pro-League,2324,Genk,7.0,negative,23,23,1,-1.5056768959628588,-1.5056768959628588
Belgian-Pro-League,2324,Genk,8.0,positive,26,27,2,2.5643002742434993,3.3721152982129667
Belgian-Pro-League,2324,Genk,9.0,negative,28,28,1,-1.695071118125116,-1.695071118125116
Belgian-Pro-League,2324,Genk,10.0,positive,31,31,1,1.7776319296544782,1.7776319296544782
Belgian-Pro-League,2324,Genk,11.0,negative,35,35,1,-1.311221347365078,-1.311221347365078
Belgian-Pro-League,2324,Genk,12.0,positive,39,39,1,28.034809138808694,28.034809138808694
Belgian-Pro-League,2324,Gent,1.0,negative,4,4,1,-5.706994624554199,-5.706994624554199
Belgian-Pro-League,2324,Gent,2.0,negative,11,11,1,-1.9517114762052399,-1.9517114762052399
Belgian-Pro-League,2324,Gent,3.0,positive,12,12,1,5.132016676803449,5.132016676803449
Belgian-Pro-League,2324,Gent,4.0,positive,17,17,1,3.2814641579910964,3.2814641579910964
Belgian-Pro-League,2324,Gent,5.0,negative,18,18,1,-2.304079757454726,-2.304079757454726
Belgian-Pro-League,2324,Gent,6.0,negative,21,21,1,-2.402909101973594,-2.402909101973594
Belgian-Pro-League,2324,Gent,7.0,positive,26,26,1,11.183972626477257,11.183972626477257
Belgian-Pro-League,2324,Gent,8.0,positive,30,30,1,1.6256523638057563,1.6256523638057563
Belgian-Pro-League,2324,Gent,9.0,negative,33,33,1,-14.906682394858837,-14.906682394858837
Belgian-Pro-League,2324,Gent,10.0,negative,38,38,1,-7.702234495421132,-7.702234495421132
Belgian-Pro-League,2324,Kortrijk,1.0,negative,4,4,1,-1.5434798382202417,-1.5434798382202417
Belgian-Pro-League,2324,Kortrijk,2.0,positive,5,5,1,1.4479885331606288,1.4479885331606288
Belgian-Pro-League,2324,Kortrijk,3.0,positive,7,7,1,1.5877599725055966,1.5877599725055966
Belgian-Pro-League,2324,Kortrijk,4.0,positive,9,9,1,4.514383068757903,4.514383068757903
Belgian-Pro-League,2324,Kortrijk,5.0,positive,11,11,1,1.305974253886426,1.305974253886426
Belgian-Pro-League,2324,Kortrijk,6.0,negative,15,15,1,-2.7116168569276433,-2.7116168569276433
Belgian-Pro-League,2324,Kortrijk,7.0,negative,17,17,1,-1.4615635404107308,-1.4615635404107308
Belgian-Pro-League,2324,Kortrijk,8.0,positive,21,21,1,108.8160858037016,108.8160858037016
Belgian-Pro-League,2324,Kortrijk,9.0,negative,25,25,1,-1.437409142632356,-1.437409142632356
Belgian-Pro-League,2324,Kortrijk,10.0,positive,28,28,1,37.57081544635874,37.57081544635874
Belgian-Pro-League,2324,Kortrijk,11.0,positive,30,30,1,1.8915667957314033,1.8915667957314033
Belgian-Pro-League,2324,Kortrijk,12.0,positive,34,34,1,3.6978478566278166,3.6978478566278166
Belgian-Pro-League,2324,Mechelen,1.0,positive,4,4,1,3.1886852348480867,3.1886852348480867
Belgian-Pro-League,2324,Mechelen,2.0,negative,7,8,2,-3.375086327552726,-5.301268086420448
Belgian-Pro-League,2324,Mechelen,3.0,negative,12,12,1,-1.3287955126740967,-1.3287955126740967
Belgian-Pro-League,2324,Mechelen,4.0,positive,13,14,2,4.148893930734943,4.68341283264691
Belgian-Pro-League,2324,Mechelen,5.0,negative,16,16,1,-3.2945516194001145,-3.2945516194001145
Belgian-Pro-League,2324,Mechelen,6.0,positive,19,19,1,2.120101734322773,2.120101734322773
Belgian-Pro-League,2324,Mechelen,7.0,negative,20,20,1,-1.7260505476813022,-1.7260505476813022
Belgian-Pro-League,2324,Mechelen,8.0,positive,21,21,1,1.6363566444946416,1.6363566444946416
Belgian-Pro-League,2324,Mechelen,9.0,positive,26,26,1,1.9645012941837248,1.9645012941837248
Belgian-Pro-League,2324,Mechelen,10.0,negative,30,30,1,-4.963161990209497,-4.963161990209497
Belgian-Pro-League,2324,Mechelen,11.0,negative,32,32,1,-1.298348760367059,-1.298348760367059
Belgian-Pro-League,2324,Mechelen,12.0,positive,36,36,1,1.6810959081553076,1.6810959081553076
Belgian-Pro-League,2324,Mechelen,13.0,positive,39,39,1,1.3749886628338892,1.3749886628338892
Belgian-Pro-League,2324,Oud-Heverlee Leuven,1.0,positive,4,4,1,1.3754428033633637,1.3754428033633637
Belgian-Pro-League,2324,Oud-Heverlee Leuven,2.0,positive,6,6,1,1.8636744679768782,1.8636744679768782
Belgian-Pro-League,2324,Oud-Heverlee Leuven,3.0,positive,8,8,1,1.651262902560557,1.651262902560557
Belgian-Pro-League,2324,Oud-Heverlee Leuven,4.0,negative,9,9,1,-2.5739727298986756,-2.5739727298986756
Belgian-Pro-League,2324,Oud-Heverlee Leuven,5.0,negative,13,13,1,-1.4153908891257676,-1.4153908891257676
Belgian-Pro-League,2324,Oud-Heverlee Leuven,6.0,positive,17,17,1,6.106712437873529,6.106712437873529
Belgian-Pro-League,2324,Oud-Heverlee Leuven,7.0,positive,20,20,1,3.6035516016014957,3.6035516016014957
Belgian-Pro-League,2324,Oud-Heverlee Leuven,8.0,positive,23,23,1,2.1386244714715943,2.1386244714715943
Belgian-Pro-League,2324,Oud-Heverlee Leuven,9.0,negative,25,25,1,-1.4535404747071066,-1.4535404747071066
Belgian-Pro-League,2324,Oud-Heverlee Leuven,10.0,positive,30,30,1,25.529313911397512,25.529313911397512
Belgian-Pro-League,2324,Oud-Heverlee Leuven,11.0,positive,33,33,1,1.4620336574640889,1.4620336574640889
Belgian-Pro-League,2324,Oud-Heverlee Leuven,12.0,negative,35,36,2,-1.5325028104269238,-1.7528714558671612
Belgian-Pro-League,2324,Oud-Heverlee Leuven,13.0,positive,38,38,1,1.7862502102760285,1.7862502102760285
Belgian-Pro-League,2324,Oud-Heverlee Leuven,14.0,negative,40,40,1,-2.225547165896183,-2.225547165896183
Belgian-Pro-League,2324,RWD Molenbeek,1.0,positive,6,6,1,1.546272179312968,1.546272179312968
Belgian-Pro-League,2324,RWD Molenbeek,2.0,negative,10,10,1,-1.7396105411601952,-1.7396105411601952
Belgian-Pro-League,2324,RWD Molenbeek,3.0,positive,14,14,1,6.952300977889669,6.952300977889669
Belgian-Pro-League,2324,RWD Molenbeek,4.0,positive,18,18,1,11.088874794208314,11.088874794208314
Belgian-Pro-League,2324,RWD Molenbeek,5.0,negative,21,21,1,-1.2619295598615752,-1.2619295598615752
Belgian-Pro-League,2324,RWD Molenbeek,6.0,positive,23,23,1,1.9368095151928628,1.9368095151928628
Belgian-Pro-League,2324,RWD Molenbeek,7.0,negative,28,28,1,-3.069280579587678,-3.069280579587678
Belgian-Pro-League,2324,RWD Molenbeek,8.0,positive,31,33,3,2.524184123804084,3.6631120946972127
Belgian-Pro-League,2324,RWD Molenbeek,9.0,negative,34,34,1,-3.1720893598265945,-3.1720893598265945
Belgian-Pro-League,2324,St Truiden,1.0,positive,7,7,1,2.444744857609869,2.444744857609869
Belgian-Pro-League,2324,St Truiden,2.0,negative,10,11,2,-2.1271329619272725,-2.4583906731853915
Belgian-Pro-League,2324,St Truiden,3.0,positive,12,12,1,1.7281602889576966,1.7281602889576966
Belgian-Pro-League,2324,St Truiden,4.0,positive,16,16,1,3.752950238909154,3.752950238909154
Belgian-Pro-League,2324,St Truiden,5.0,negative,18,18,1,-1.466803139536436,-1.466803139536436
Belgian-Pro-League,2324,St Truiden,6.0,positive,23,23,1,6.143423073512732,6.143423073512732
Belgian-Pro-League,2324,St Truiden,7.0,positive,27,27,1,1.5914464515470295,1.5914464515470295
Belgian-Pro-League,2324,St Truiden,8.0,positive,30,30,1,1.6938703815859726,1.6938703815859726
Belgian-Pro-League,2324,St Truiden,9.0,negative,33,34,2,-3.0735178345767182,-4.493668435913053
Belgian-Pro-League,2324,St Truiden,10.0,positive,36,36,1,2.683290272085316,2.683290272085316
Belgian-Pro-League,2324,St Truiden,11.0,positive,38,38,1,3.269608605730254,3.269608605730254
Belgian-Pro-League,2324,St. Gilloise,1.0,negative,4,4,1,-10.096114694494846,-10.096114694494846
Belgian-Pro-League,2324,St. Gilloise,2.0,positive,7,7,1,4.3221393465348585,4.3221393465348585
Belgian-Pro-League,2324,St. Gilloise,3.0,negative,11,11,1,-5.484731252426102,-5.484731252426102
Belgian-Pro-League,2324,St. Gilloise,4.0,positive,13,13,1,1.8228293273126848,1.8228293273126848
Belgian-Pro-League,2324,St. Gilloise,5.0,negative,15,15,1,-2.5634850043517337,-2.5634850043517337
Belgian-Pro-League,2324,St. Gilloise,6.0,negative,19,20,2,-2.1055573891833492,-2.6792870118595804
Belgian-Pro-League,2324,St. Gilloise,7.0,positive,21,21,1,1.403741720044088,1.403741720044088
Belgian-Pro-League,2324,St. Gilloise,8.0,negative,22,22,1,-2.055421992887406,-2.055421992887406
Belgian-Pro-League,2324,St. Gilloise,9.0,positive,24,24,1,1.671316576425988,1.671316576425988
Belgian-Pro-League,2324,St. Gilloise,10.0,negative,25,25,1,-1.7140967595643122,-1.7140967595643122
Belgian-Pro-League,2324,St. Gilloise,11.0,negative,29,29,1,-24.294864584040877,-24.294864584040877
Belgian-Pro-League,2324,St. Gilloise,12.0,negative,31,32,2,-1.804458081555898,-2.03214663855782
Belgian-Pro-League,2324,St. Gilloise,13.0,positive,35,35,1,9.264684977349328,9.264684977349328
Belgian-Pro-League,2324,St. Gilloise,14.0,positive,39,39,1,1.438431505004807,1.438431505004807
Belgian-Pro-League,2324,Standard,1.0,positive,7,7,1,7.625474464461077,7.625474464461077
Belgian-Pro-League,2324,Standard,2.0,negative,12,12,1,-9.11512041074216,-9.11512041074216
Belgian-Pro-League,2324,Standard,3.0,positive,15,15,1,31.194031263270126,31.194031263270126
Belgian-Pro-League,2324,Standard,4.0,negative,19,19,1,-2.1703652504829303,-2.1703652504829303
Belgian-Pro-League,2324,Standard,5.0,negative,21,21,1,-2.8565555672260747,-2.8565555672260747
Belgian-Pro-League,2324,Standard,6.0,positive,22,22,1,2.0030071551097115,2.0030071551097115
Belgian-Pro-League,2324,Standard,7.0,positive,25,25,1,2.1951860840675925,2.1951860840675925
Belgian-Pro-League,2324,Standard,8.0,positive,28,28,1,1.5560408565240025,1.5560408565240025
Belgian-Pro-League,2324,Standard,9.0,negative,36,37,2,-3.1196715059481934,-3.874103228865567
Belgian-Pro-League,2324,Westerlo,1.0,negative,5,5,1,-3.990360264932354,-3.990360264932354
Belgian-Pro-League,2324,Westerlo,2.0,positive,8,10,3,2.2946852537397135,2.8475387431556642
Belgian-Pro-League,2324,Westerlo,3.0,negative,11,12,2,-1.4605695387723623,-1.5365806461840756
Belgian-Pro-League,2324,Westerlo,4.0,positive,13,13,1,2.0962051903253953,2.0962051903253953
Belgian-Pro-League,2324,Westerlo,5.0,positive,17,17,1,6.21920352465001,6.21920352465001
Belgian-Pro-League,2324,Westerlo,6.0,negative,21,21,1,-3.6212067393884735,-3.6212067393884735
Belgian-Pro-League,2324,Westerlo,7.0,positive,23,23,1,2.0906095984060693,2.0906095984060693
Belgian-Pro-League,2324,Westerlo,8.0,negative,24,24,1,-2.1586277105725524,-2.1586277105725524
Belgian-Pro-League,2324,Westerlo,9.0,negative,28,28,1,-1.5531744431312695,-1.5531744431312695
Belgian-Pro-League,2324,Westerlo,10.0,positive,30,30,1,3.5361145959073177,3.5361145959073177
Belgian-Pro-League,2324,Westerlo,11.0,positive,34,34,1,7.285210544843837,7.285210544843837
Belgian-Pro-League,2324,Westerlo,12.0,negative,37,38,2,-8.007995482821455,-13.938274872621722
Belgian-Pro-League,2324,Westerlo,13.0,positive,39,39,1,4.564514534887148,4.564514534887148
Belgian-Pro-League,2425,Anderlecht,1.0,negative,7,7,1,-1.2942008818786852,-1.2942008818786852
Belgian-Pro-League,2425,Anderlecht,2.0,positive,10,10,1,4.742122080291082,4.742122080291082
Belgian-Pro-League,2425,Anderlecht,3.0,negative,11,11,1,-2.022626335497005,-2.022626335497005
Belgian-Pro-League,2425,Anderlecht,4.0,positive,14,14,1,1.4381505787459543,1.4381505787459543
Belgian-Pro-League,2425,Anderlecht,5.0,negative,16,16,1,-5.627431821261728,-5.627431821261728
Belgian-Pro-League,2425,Anderlecht,6.0,negative,19,20,2,-1.757327371394842,-2.004186729794618
Belgian-Pro-League,2425,Anderlecht,7.0,positive,22,22,1,3.769847274810823,3.769847274810823
Belgian-Pro-League,2425,Anderlecht,8.0,negative,24,24,1,-1.3849159883408366,-1.3849159883408366
Belgian-Pro-League,2425,Anderlecht,9.0,negative,27,27,1,-1.267274938846724,-1.267274938846724
Belgian-Pro-League,2425,Anderlecht,10.0,negative,29,29,1,-1.2733489351008647,-1.2733489351008647
Belgian-Pro-League,2425,Anderlecht,11.0,positive,35,36,2,3.636728476014479,5.860722703019992
Belgian-Pro-League,2425,Anderlecht,12.0,negative,38,38,1,-6.431670723027013,-6.431670723027013
Belgian-Pro-League,2425,Antwerp,1.0,positive,7,7,1,2.7990427188028884,2.7990427188028884
Belgian-Pro-League,2425,Antwerp,2.0,negative,11,11,1,-2.9173847375906243,-2.9173847375906243
Belgian-Pro-League,2425,Antwerp,3.0,negative,13,13,1,-1.6570408406684738,-1.6570408406684738
Belgian-Pro-League,2425,Antwerp,4.0,positive,14,14,1,1.4057734483288529,1.4057734483288529
Belgian-Pro-League,2425,Antwerp,5.0,negative,15,15,1,-1.364229438107625,-1.364229438107625
Belgian-Pro-League,2425,Antwerp,6.0,positive,18,19,2,2.596445127466535,2.9147143473875556
Belgian-Pro-League,2425,Antwerp,7.0,positive,24,24,1,1.9386267326182676,1.9386267326182676
Belgian-Pro-League,2425,Antwerp,8.0,negative,25,25,1,-1.552633659887035,-1.552633659887035
Belgian-Pro-League,2425,Antwerp,9.0,negative,29,29,1,-1.705838308737443,-1.705838308737443
Belgian-Pro-League,2425,Antwerp,10.0,negative,33,33,1,-5.962389941510256,-5.962389941510256
Belgian-Pro-League,2425,Antwerp,11.0,positive,34,34,1,1.6919819161087275,1.6919819161087275
Belgian-Pro-League,2425,Antwerp,12.0,positive,36,36,1,3.225596430182539,3.225596430182539
Belgian-Pro-League,2425,Antwerp,13.0,negative,37,37,1,-1.6956298259205742,-1.6956298259205742
Belgian-Pro-League,2425,Beerschot VA,1.0,negative,4,6,3,-2.010616287611106,-2.3860859778287136
Belgian-Pro-League,2425,Beerschot VA,2.0,positive,7,7,1,1.7017924300923153,1.7017924300923153
Belgian-Pro-League,2425,Beerschot VA,3.0,positive,9,11,3,2.3270128074398087,3.050440449218232
Belgian-Pro-League,2425,Beerschot VA,4.0,positive,16,16,1,3.3777508055529086,3.3777508055529086
Belgian-Pro-League,2425,Beerschot VA,5.0,negative,20,20,1,-3.0915519975360017,-3.0915519975360017
Belgian-Pro-League,2425,Beerschot VA,6.0,positive,21,21,1,2.75386832441006,2.75386832441006
Belgian-Pro-League,2425,Beerschot VA,7.0,positive,25,25,1,3.7737112407045226,3.7737112407045226
Belgian-Pro-League,2425,Beerschot VA,8.0,negative,26,26,1,-1.521934238612658,-1.521934238612658
Belgian-Pro-League,2425,Beerschot VA,9.0,positive,28,28,1,3.956937844792199,3.956937844792199
Belgian-Pro-League,2425,Beerschot VA,10.0,positive,32,32,1,1.952019132057995,1.952019132057995
